Date,Day Code,Time,Event Code,Event,Round/Heat,Class,Format,Style,Duration,Location,GM,Change Date,BGG_ID,BGG_Name,BGG_Rank,BGG_Rating
First Friday,,,,,,,,,,,,,,,,
7/29/26,We,19,--,American Revolutionary Trivia,--,--,--,--,2,Foggy Brews,"Miklos, Mark",,,,,
7/29/26,We,19,ACQ,Acquire,Heat 1/3,B,HMW-P,Scheduled,2,Seasons,"Ackman, Cliff",,5.0,Acquire,364.0,7.35704
7/29/26,We,19,PRC,Pirate's Cove,Heat 2/3,B,HMW-P,Scheduled,2,Grand Ballroom,"Otwell, Janet",,2987.0,Pirate's Cove,1957.0,6.55824
7/29/26,We,19,RA!,Ra!,Heat 3/4,B,HMW-P,Scheduled,2,Grand Ballroom,"Bove, Alex",,12.0,Ra,113.0,7.71516
7/29/26,We,19,7WD,7 Wonders Duel,Quarterfinal,B,HWO,Scheduled,2,Seasons,"Maguire, Patrick",,173346.0,7 Wonders Duel,24.0,8.07646
7/29/26,We,19,TFM,Terraforming Mars,Quarterfinal,A,HMW-P,Scheduled,4,Seasons,"Martin, Andrew",,167791.0,Terraforming Mars,9.0,8.33556
7/29/26,We,19,ADV,Adel Verpflichtet,Semifinal,B,HMW-P,Scheduled,2,Snowflake,"Bender, Angela",,,,,
7/29/26,We,19,IMS,Imperial Struggle,Final,B,SwEl,Continuous,5,Laurel,"Drueding, Tom",,206480.0,Imperial Struggle,479.0,8.21803
7/29/26,We,19,MMA,Monsters Menace America,Final,C,HMW-P,Continuous,2,Grand Ballroom,"Pack, David-John",,17835.0,Monsters Menace America,6084.0,5.97395
7/29/26,We,20,LST,Lost Cities,Heat 1/4,B,SwEl,Scheduled,1,Seasons,"Pettis, Roy",,50.0,Lost Cities,343.0,7.2588
7/29/26,We,20,7WD,7 Wonders Duel,Semifinal,B,HWO,Scheduled,2,Sunburst,"Maguire, Patrick",,173346.0,7 Wonders Duel,24.0,8.07646
7/29/26,We,20,RDG,Ra: The Dice Game,Semifinal,B,HWO,Scheduled,1,Seasons,"Del Carpio, Tina",,35503.0,Ra: The Dice Game,2281.0,6.77984
7/29/26,We,20,CBC,Combat Commander,Final,B,SwEl,Continuous,4,Laurel,"Wagner, Nathan",,21050.0,Combat Commander: Europe,280.0,7.95505
7/29/26,We,20,CCN,Commands & Colors: Napoleonics,Final,B,SwEl,Continuous,2,Maple,"Polcen, Mike",,62222.0,Commands & Colors: Napoleonics,556.0,8.04397
7/29/26,We,21,CCA,Commands & Colors: Ancients,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Hasty, Justin",,14105.0,Commands & Colors: Ancients,252.0,7.77641
7/29/26,We,21,BCY,Battle Cry,Mulligan,A,SEM,Continuous,2,First Tracks Poolside,"Heintzelman, Geoff",,551.0,Battle Cry,1427.0,7.17301
7/29/26,We,21,CMK,Castles of Mad King Ludwig,Heat 2/3,A,HMW-P,Scheduled,2,Seasons,"Corrado, John",,155426.0,Castles of Mad King Ludwig,234.0,7.49721
7/29/26,We,21,CTR,Charioteer,Heat 3/3,B,HMW-P,Scheduled,2,Grand Ballroom,Rader. Ed,,339289.0,Charioteer,3803.0,7.27109
7/29/26,We,21,ING,Ingenious,Heat 3/3,B,HWO,Scheduled,1,Seasons,"DuBoff, Max",,9674.0,Ingenious,637.0,7.09432
7/29/26,We,21,SPG,Saint Petersburg,Heat 3/3,B,HMW-P,Scheduled,2,Sunburst,"Feathers, Ryan",,9217.0,Saint Petersburg,485.0,7.26494
7/29/26,We,21,MED,Medici,Semifinal,C,HWO,Scheduled,2,Seasons,"Cornett, Jeff",,46.0,Medici,720.0,7.18975
7/29/26,We,21,ADV,Adel Verpflichtet,Final,B,HMW-P,Scheduled,2,Snowflake,"Bender, Angela",,,,,
7/29/26,We,21,RDG,Ra: The Dice Game,Final,B,HWO,Scheduled,1,Laurel,"Del Carpio, Tina",,35503.0,Ra: The Dice Game,2281.0,6.77984
7/29/26,We,22,ING,Ingenious,Quarterfinal,B,HWO,Scheduled,1,Seasons,"DuBoff, Max",,9674.0,Ingenious,637.0,7.09432
7/29/26,We,22,7WD,7 Wonders Duel,Final,B,HWO,Scheduled,2,Sunburst,"Maguire, Patrick",,173346.0,7 Wonders Duel,24.0,8.07646
7/29/26,We,23,CNS,Can't Stop,Round 1/2,C,SE,Continuous,1,Grand Ballroom,"Drummond, Andrew",,41.0,Can't Stop,768.0,6.94589
7/29/26,We,23,MED,Medici,Final,C,HWO,Scheduled,2,Seasons,"Cornett, Jeff",,46.0,Medici,720.0,7.18975
7/29/26,We,24,--,Open Gaming Library Closes,--,--,--,--,--,Exhibit Hall,"Buckwalter, Scott",,,,,
7/29/26,We,24,CNS,Can't Stop,Round 2/2,C,SE,Continuous,1,Grand Ballroom,"Drummond, Andrew",,41.0,Can't Stop,768.0,6.94589
Thursday,,,,,,,,,,,,,,,,
7/30/26,Th,1,CNS,Can't Stop,Semifinal,C,SE,Continuous,1,Grand Ballroom,"Drummond, Andrew",,41.0,Can't Stop,768.0,6.94589
7/30/26,Th,2,CNS,Can't Stop,Final,C,SE,Continuous,1,Grand Ballroom,"Drummond, Andrew",,41.0,Can't Stop,768.0,6.94589
7/30/26,Th,7:30,--,Yoga for all levels,--,--,--,--,0.75,Ski Lodge Deck,"Lewis, Jeff",,,,,
7/30/26,Th,8,--,Registration,--,--,--,--,12,Stag Pass,"Gutermuth, Ken",,,,,
7/30/26,Th,9,--,Open Gaming,--,--,--,--,15,Exhibit Hall,"Buckwalter, Scott",,,,,
7/30/26,Th,9,--,Open Gaming Library Opens,--,--,--,--,15,Exhibit Hall,"Buckwalter, Scott",,,,,
7/30/26,Th,9,--,Fuji Flush Juniors,--,C,Jr SE,--,2,Hemlock,"Carrigan, Bill",,,,,
7/30/26,Th,9,DSP,Dominant Species,Demo 1/1,--,--,---,1,Exhibit Hall Annex #2,"McKinnes, Luke",,62219.0,Dominant Species,114.0,7.80141
7/30/26,Th,9,AFK,Afrika Korps,Round 6/7,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,2259.0,Afrika Korps,6191.0,6.30701
7/30/26,Th,9,ALL,Alliance,Round 2/3,C,SW,Scheduled,4,Fox Den,"McDonald, Scott",,346606.0,Alliance,9880.0,7.77237
7/30/26,Th,9,B17,B-17,Round 1/3,A,SW,Continuous,3,Wintergreen,"Yoshikawa, Mark",,1032.0,B-17: Queen of the Skies,2318.0,7.14231
7/30/26,Th,9,BAR,Battles of the American Revolution,Round 5/5,B,SwEl,Scheduled,10,Foggy Brews,"Miklos, Mark",,446340.0,Battles of the American Revolution,0.0,7.965
7/30/26,Th,9,BWD,Bitter Woods,Round 6/7,A,SwEl,Freeform,7,Winterberry,"Sinigaglio, Bruno",,,,,
7/30/26,Th,9,BRS,Brass,Heat 3/3,B,HMW-P,Scheduled,3,Grand Ballroom,"Towne, Jonathan",,427.0,Grass,7742.0,6.02532
7/30/26,Th,9,BKN,Breakout Normandy,Round 3/3,B,SEM,Continuous,6,First Tracks Slopeside,"Thompson, Nels",,730.0,Breakout: Normandy,2399.0,7.69367
7/30/26,Th,9,BRI,Britannia,Heat 3/3,B,HMW-P,Scheduled,5,Wagner's Run,"O'Connor, Matthew",,240.0,Britannia,1193.0,7.18365
7/30/26,Th,9,CCA,Commands & Colors: Ancients,Round 1/4,B,SwEl,Continuous,1,Maple,"Hasty, Justin",,14105.0,Commands & Colors: Ancients,252.0,7.77641
7/30/26,Th,9,FTP,For the People,Round 1/3,C,SEM,Continuous,6,First Tracks Poolside,"Pei, James",,833.0,For the People,1394.0,7.8149
7/30/26,Th,9,MMS,March Madness,Heat 3/4,B,HMSE,Scheduled,3,Evergreen,"Reiff, Bruce",,3063.0,March Madness,14179.0,6.34748
7/30/26,Th,9,PZB,Panzerblitz,Round 6/7,B,SwEl,Freeform,6,Winterberry,"Northey, Rick",,2238.0,PanzerBlitz,3557.0,6.64271
7/30/26,Th,9,RA!,Ra!,Heat 4/4,B,HMW-P,Scheduled,2,Grand Ballroom,"Bove, Alex",,12.0,Ra,113.0,7.71516
7/30/26,Th,9,ROW,Railways of the World,Heat 3/3,B,HMW-P,Scheduled,3,Alpine,"LeBoeuf, Pierre",,17133.0,Railways of the World,241.0,7.66149
7/30/26,Th,9,SQL,Squad Leader,Round 6/7,A,SwEl,Freeform,4,Winterberry,Pollard. Pete,,1035.0,Squad Leader,1022.0,7.56148
7/30/26,Th,9,SWR,Star Wars: Rebellion,Round 2/2,B,SEM,Scheduled,4,Sunburst,"Gregorio, Alex",,187645.0,Star Wars: Rebellion,10.0,8.42215
7/30/26,Th,9,TRC,The Russian Campaign,Round 6/7,A,SwEl,Freeform,5,Winterberry,"Karahalios, George",,2808.0,The Russian Campaign,2237.0,7.33394
7/30/26,Th,9,TTR,Ticket To Ride,Heat 3/4,B,HMW-T,Scheduled,2,Seasons,"Grey, Katie",,9209.0,Ticket to Ride,262.0,7.38555
7/30/26,Th,9,TTN,Titan,Heat 4/4,A,HMW-P,Scheduled,5,First Tracks Poolside,"desJardins, David",,103.0,Titan,1709.0,6.96235
7/30/26,Th,9,UPF,Up Front,Round 1/5,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,9,WAS,War At Sea,Round 1/5,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,9,WAT,Waterloo,Round 5/5,A,SwEl,Freeform,6,Winterberry,"Musella, Martin",,5296.0,Waterloo,12796.0,5.9526
7/30/26,Th,9,WSM,Wooden Ships & Iron Men,Round 6/8,B,SwEl,Freeform,2,Winterberry,"Hitchings, Tim",,237.0,Wooden Ships & Iron Men,2158.0,7.104
7/30/26,Th,9,GCA,Great Campaigns of the ACW,Quarterfinal,B,SwEl,Scheduled,3,First Tracks Slopeside,"Cross, David",,,,,
7/30/26,Th,9,BKM,Bunny Kingdom,Semifinal,B,HMW-P,Scheduled,2,Snowflake,"Youells, Kevin",,184921.0,Bunny Kingdom,384.0,7.40803
7/30/26,Th,9,EVD,Everdell,Semifinal,B,HMW-P,Scheduled,2,Sunburst,"Martin, Andrew",,199792.0,Everdell,43.0,7.98033
7/30/26,Th,9,SPG,Saint Petersburg,Semifinal,B,HMW-P,Scheduled,2,Sunburst,"Feathers, Ryan",,9217.0,Saint Petersburg,485.0,7.26494
7/30/26,Th,9,BXC,Boxcars,Final,B,HMW-P,Scheduled,4,Laurel,"Bromley, Trella",,24225.0,Boxcars,10737.0,6.46012
7/30/26,Th,10,--,Vendors,--,--,--,--,8,Timberstone,"Gutermuth, Ken",,,,,
7/30/26,Th,10,ASL,Advanced Squad Leader,Round 2/3,A,SE,Continuous,5,Winterberry,"Schilling, Curt",,243.0,Advanced Squad Leader,584.0,8.01123
7/30/26,Th,10,FMR,Formula Motor Racing,Heat 2/3,B,HMW-P,Scheduled,2,Grand Ballroom,"LeFevre, Chris",,635.0,Formula Motor Racing,3735.0,6.4097
7/30/26,Th,10,CCA,Commands & Colors: Ancients,Round 2/4,B,SwEl,Continuous,1,Maple,"Hasty, Justin",,14105.0,Commands & Colors: Ancients,252.0,7.77641
7/30/26,Th,11,IOV,Innovation,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,11,ABN,Air Baron,Heat 4/4,B,HMW-P,Scheduled,3,Dogwood,"Jamelli, Max",,76.0,Air Baron,6201.0,6.40163
7/30/26,Th,11,CCA,Commands & Colors: Ancients,Round 3/4,B,SwEl,Continuous,1,Maple,"Hasty, Justin",,14105.0,Commands & Colors: Ancients,252.0,7.77641
7/30/26,Th,11,DSP,Dominant Species,Heat 1/2,B,HMW-P,Scheduled,4,Grand Ballroom,"McKinnes, Luke",,62219.0,Dominant Species,114.0,7.80141
7/30/26,Th,11,UPF,Up Front,Round 2/5,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,11,WAS,War At Sea,Round 2/5,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,11,WSN,Wingspan,Heat 2/3,B,HMW-P,Scheduled,2,Grand Ballroom,"Swift, Patti",,266192.0,Wingspan,38.0,7.99813
7/30/26,Th,11,VSD,Vegas Showdown,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,"Kaltman, Mike",,15364.0,Vegas Showdown,938.0,7.13386
7/30/26,Th,11,BKM,Bunny Kingdom,Final,B,HMW-P,Scheduled,2,Laurel,"Youells, Kevin",,184921.0,Bunny Kingdom,384.0,7.40803
7/30/26,Th,11,EVD,Everdell,Final,B,HMW-P,Scheduled,2,Laurel,"Martin, Andrew",,199792.0,Everdell,43.0,7.98033
7/30/26,Th,12,--,Blokus Juniors,--,C,Jr SE,--,2,Hemlock,"Shea, Philip",,,,,
7/30/26,Th,12,B17,B-17,Round 2/3,A,SW,Continuous,3,Wintergreen,"Yoshikawa, Mark",,1032.0,B-17: Queen of the Skies,2318.0,7.14231
7/30/26,Th,12,CCA,Commands & Colors: Ancients,Round 4/4,B,SwEl,Continuous,1,Maple,"Hasty, Justin",,14105.0,Commands & Colors: Ancients,252.0,7.77641
7/30/26,Th,12,KRM,Kremlin,Final,B,HMW-P,Scheduled,3,Laurel,"Cuccaro, Steve",,196.0,Kremlin,1884.0,6.96619
7/30/26,Th,13,--,Above the Trenches,--,--,--,--,2,First Tracks Slopeside,"Radgoski, Richard",,,,,
7/30/26,Th,13,--,Reconstruction: An Uncivil Peace,--,--,--,--,2,First Tracks Slopeside,"Poniske, John",,,,,
7/30/26,Th,13,CFR,Championship Formula Racing,Demo 1/1,--,--,---,1,Exhibit Hall Annex #5,"Long, Chris",,156175.0,Championship Formula Racing,5210.0,7.65829
7/30/26,Th,13,ACQ,Acquire,Heat 2/3,B,HMW-P,Scheduled,2,Seasons,"Ackman, Cliff",,5.0,Acquire,364.0,7.35704
7/30/26,Th,13,ALH,Alhambra,Heat 2/2,B,HWO,Scheduled,2,Snowflake,"Gutermuth, Debbie",,6249.0,Alhambra,616.0,7.03569
7/30/26,Th,13,CMK,Castles of Mad King Ludwig,Heat 3/3,A,HMW-P,Scheduled,2,Seasons,"Corrado, John",,155426.0,Castles of Mad King Ludwig,234.0,7.49721
7/30/26,Th,13,DUN,Dune,Round 2/3,A,HE,Scheduled,5,Alpine,"Johnson, Brad",,283355.0,Dune,212.0,7.91626
7/30/26,Th,13,IOV,Innovation,Round 1/4,B,SwEl,Continuous,1,Sunburst,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,13,SSB,Superstar Baseball,Round 2/2,B,SwEl,Scheduled,4,Chestnut,"Lee, Roderick",,,,,
7/30/26,Th,13,UPF,Up Front,Round 3/5,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,13,WAS,War At Sea,Round 3/5,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,13,SWR,Star Wars: Rebellion,Quarterfinal,B,SEM,Scheduled,4,Sunburst,"Gregorio, Alex",,187645.0,Star Wars: Rebellion,10.0,8.42215
7/30/26,Th,13,CCA,Commands & Colors: Ancients,Semifinal,B,SwEl,Continuous,1,Maple,"Hasty, Justin",,14105.0,Commands & Colors: Ancients,252.0,7.77641
7/30/26,Th,13,GCA,Great Campaigns of the ACW,Semifinal,B,SwEl,Scheduled,3,First Tracks Slopeside,"Cross, David",,,,,
7/30/26,Th,13,ROW,Railways of the World,Semifinal,B,HMW-P,Scheduled,3,Alpine,"LeBoeuf, Pierre",,17133.0,Railways of the World,241.0,7.66149
7/30/26,Th,13,STA,Stone Age,Semifinal,B,HWO,Scheduled,2,Seasons,"Stufflet, Dave",,34635.0,Stone Age,188.0,7.51016
7/30/26,Th,14,--,M44 Overlord - Moyland Wood,--,--,--,--,4,First Tracks Slopeside,"Edelston, Sam",,,,,
7/30/26,Th,14,ALL,Alliance,Round 3/3,C,SW,Scheduled,4,Fox Den,"McDonald, Scott",,346606.0,Alliance,9880.0,7.77237
7/30/26,Th,14,IOV,Innovation,Round 2/4,B,SwEl,Continuous,1,Sunburst,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,15,--,Deception: Murder in Hong Kong Juniors,--,C,Jr SE,--,2,Hemlock,"Doughan, Drew",,,,,
7/30/26,Th,15,B17,B-17,Round 3/3,A,SW,Continuous,3,Wintergreen,"Yoshikawa, Mark",,1032.0,B-17: Queen of the Skies,2318.0,7.14231
7/30/26,Th,15,CFR,Championship Formula Racing,Heat 1/3,B,HMW-P,Scheduled,4,Evergreen,"Long, Chris",,156175.0,Championship Formula Racing,5210.0,7.65829
7/30/26,Th,15,DNI,Dune Imperium,Heat 2/3,B,HMW-P,Scheduled,3,Seasons,"Spencer, Jay",,316554.0,Dune: Imperium,6.0,8.41092
7/30/26,Th,15,FTP,For the People,Round 2/3,C,SEM,Continuous,6,First Tracks Poolside,"Pei, James",,833.0,For the People,1394.0,7.8149
7/30/26,Th,15,IOV,Innovation,Round 3/4,B,SwEl,Continuous,1,Sunburst,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,15,LLM,Leaping Lemmings,Heat 3/4,C,HWO,Scheduled,2,Snowflake,"Powers, Bill",,29687.0,Leaping Lemmings,4622.0,6.40073
7/30/26,Th,15,ORL,Orleans,Heat 1/2,A,HMW-P,Scheduled,2,Seasons,"Jiang, Allan",,164928.0,Orléans,35.0,8.04693
7/30/26,Th,15,PRO,Puerto Rico,Heat 1/3,B,HMW-P,Scheduled,2,Seasons,"Shay, Richard",,3076.0,Puerto Rico,57.0,7.89899
7/30/26,Th,15,UPF,Up Front,Round 4/5,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,15,V19,Versailles 1919,Heat 2/2,B,HMW-P,Scheduled,3,Grand Ballroom,"Pettis, Roy",,253506.0,Versailles 1919,2598.0,7.47347
7/30/26,Th,15,WAS,War At Sea,Round 4/5,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,15,AKN,Ark Nova,Semifinal,A,HWO,Scheduled,3,Seasons,"Weaver, Chad",,342942.0,Ark Nova,2.0,8.54009
7/30/26,Th,15,BKN,Breakout Normandy,Semifinal,B,SEM,Continuous,6,First Tracks Slopeside,"Thompson, Nels",,730.0,Breakout: Normandy,2399.0,7.69367
7/30/26,Th,15,LWD,Lords of Waterdeep,Semifinal,B,HMW-P,Scheduled,2,Seasons,"St. Pierre, Robert",,110327.0,Lords of Waterdeep,106.0,7.72907
7/30/26,Th,15,CCA,Commands & Colors: Ancients,Final,B,SwEl,Continuous,1,Maple,"Hasty, Justin",,14105.0,Commands & Colors: Ancients,252.0,7.77641
7/30/26,Th,16,IOV,Innovation,Round 4/4,B,SwEl,Continuous,1,Sunburst,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,16,UPF,Up Front,Round 5/5,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,17,ASL,Advanced Squad Leader,Round 3/3,A,SE,Continuous,5,Winterberry,"Schilling, Curt",,243.0,Advanced Squad Leader,584.0,8.01123
7/30/26,Th,17,ARC,Arcs,Heat 3/3,B,HMW-P,Scheduled,4,Grand Ballroom,"Tamburo, Joel",,359871.0,Arcs,100.0,8.00914
7/30/26,Th,17,NVG,Navegador,Heat 3/3,B,HMW-P,Scheduled,2,Snowflake,"Martin, Chad",,66589.0,Navegador,367.0,7.52726
7/30/26,Th,17,TTR,Ticket To Ride,Heat 4/4,B,HMW-T,Scheduled,2,Seasons,"Grey, Katie",,9209.0,Ticket to Ride,262.0,7.38555
7/30/26,Th,17,WAS,War At Sea,Round 5/5,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,17,IOV,Innovation,Quarterfinal,B,SwEl,Continuous,1,Sunburst,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,17,CTR,Charioteer,Semifinal,B,HMW-P,Scheduled,2,Grand Ballroom,Rader. Ed,,339289.0,Charioteer,3803.0,7.27109
7/30/26,Th,17,FFM,Freeman's Farm,Semifinal,B,HMW-P,Scheduled,3,Foggy Brews,"Lange, Jeff",,271837.0,Freeman's Farm 1777,8396.0,7.37809
7/30/26,Th,17,SWR,Star Wars: Rebellion,Semifinal,B,SEM,Scheduled,4,Sunburst,"Gregorio, Alex",,187645.0,Star Wars: Rebellion,10.0,8.42215
7/30/26,Th,17,SFR,Santa Fe Rails,Final,B,HMW-P,Scheduled,2,Laurel,"Drummond, Andrew",,3348.0,Santa Fe Rails,4284.0,6.8039
7/30/26,Th,17,STA,Stone Age,Final,B,HWO,Scheduled,2,Laurel,"Stufflet, Dave",,34635.0,Stone Age,188.0,7.51016
7/30/26,Th,17,TT2,Titan 2-Player,Final,B,HMSE,Scheduled,5,Laurel,"desJardins, David",,,,,
7/30/26,Th,18,--,King of Tokyo Juniors,--,C,Jr SE,--,2,Hemlock,"Heinz, Lucas",,,,,
7/30/26,Th,18,UPF,Up Front,Quarterfinal,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,18,HWD,History of the World,Semifinal,B,HMW-P,Scheduled,6,Alpine,"Fournier,Roberto",,224.0,History of the World,1260.0,7.11136
7/30/26,Th,18,IOV,Innovation,Semifinal,B,SwEl,Continuous,1,Sunburst,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,18,EPB,Empire Builder,Final,B,HMW-P,Scheduled,4,Laurel,"Bromley, Trella",,168.0,Empire Builder,1975.0,6.9584
7/30/26,Th,18,JCY,John Company,Final,B,HMW-P,Scheduled,5,Alpine,"Burdett, Jeff",,211716.0,John Company,2431.0,7.30118
7/30/26,Th,18,SCC,Stock Car Championship Racing,Final,B,HMW-P,Scheduled,2,Wintergreen,"Wolfe, David",,,,,
7/30/26,Th,19,CQP,Conquest of Paradise,Demo 1/1,--,--,---,1,Exhibit Hall Annex #2,"McPartland, Kevin",,15954.0,Conquest of Paradise,2687.0,6.93052
7/30/26,Th,19,RFG,Race for the Galaxy,Demo 1/1,--,--,---,1,Exhibit Hall Annex #5,"Freeman, Eric",,28143.0,Race for the Galaxy,94.0,7.73614
7/30/26,Th,19,AOA,Ace of Aces,Heat 4/4,C,SwEl,Freeform,1,Chestnut,"Chesnut, Matt",,429861.0,Ace of Spades,3620.0,7.49689
7/30/26,Th,19,HIS,Here I Stand,Round 2/2,B,HMW-P,Scheduled,6,Wagner's Run,"Rice, Justin",,17392.0,Here I Stand,541.0,7.87785
7/30/26,Th,19,MCB,Moon Colony Bloodbath,Heat 1/2,C,HMW-P,Continuous,2,Seasons,"Feathers, Ryan",,425549.0,Moon Colony Bloodbath,587.0,7.64512
7/30/26,Th,19,TTA,Titan The Arena,Heat 2/3,B,HMW-P,Scheduled,1,Snowflake,"Breza, Kevin",,,,,
7/30/26,Th,19,WAS,War At Sea,Quarterfinal,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,19,TFM,Terraforming Mars,Semifinal,A,HMW-P,Scheduled,4,Seasons,"Martin, Andrew",,167791.0,Terraforming Mars,9.0,8.33556
7/30/26,Th,19,CTR,Charioteer,Final,B,HMW-P,Scheduled,2,Grand Ballroom,Rader. Ed,,339289.0,Charioteer,3803.0,7.27109
7/30/26,Th,19,IOV,Innovation,Final,B,SwEl,Continuous,1,Sunburst,"Woods, Bronwyn",,63888.0,Innovation,377.0,7.32254
7/30/26,Th,19,LWD,Lords of Waterdeep,Final,B,HMW-P,Scheduled,2,Laurel,"St. Pierre, Robert",,110327.0,Lords of Waterdeep,106.0,7.72907
7/30/26,Th,19,ROW,Railways of the World,Final,B,HMW-P,Scheduled,3,Laurel,"LeBoeuf, Pierre",,17133.0,Railways of the World,241.0,7.66149
7/30/26,Th,20,--,America 250 Anniversary Party,--,--,--,--,1,Foggy Brews,"Miklos, Mark",,,,,
7/30/26,Th,20,E&T,Euphrat & Tigris,Demo 1/1,--,--,---,1,Exhibit Hall Annex #1,"Moffit, Craig",,42.0,Tigris & Euphrates,131.0,7.7042
7/30/26,Th,20,M44,Memoir '44,Demo 1/1,--,--,---,1,Exhibit Hall Annex #6,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/30/26,Th,20,WNW,Wilderness War,Demo 1/1,--,--,---,1,Exhibit Hall Annex #2,"MacInnis, Randall",,1822.0,Wilderness War,1430.0,7.68006
7/30/26,Th,20,GXT,Galaxy Trucker,Heat 3/3,B,HMW-P,Scheduled,2,First Tracks Poolside,"Finberg, David",,31481.0,Galaxy Trucker,317.0,7.32119
7/30/26,Th,20,SAG,Sagrada,Heat 3/3,B,HMW-P,Scheduled,1,Seasons,"Schreier, Daron",,199561.0,Sagrada,225.0,7.46907
7/30/26,Th,20,BRS,Brass,Semifinal,B,HMW-P,Scheduled,3,Alpine,"Towne, Jonathan",,427.0,Grass,7742.0,6.02532
7/30/26,Th,20,UPF,Up Front,Semifinal,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,21,CQP,Conquest of Paradise,Heat 1/3,B,HMW-P,Scheduled,3,Snowflake,"McPartland, Kevin",,15954.0,Conquest of Paradise,2687.0,6.93052
7/30/26,Th,21,FTP,For the People,Round 3/3,C,SEM,Continuous,6,First Tracks Poolside,"Pei, James",,833.0,For the People,1394.0,7.8149
7/30/26,Th,21,M44,Memoir '44,Mulligan,B,SEM,Continuous,2,Maple,"Edelston, Sam",,10630.0,Memoir '44,223.0,7.5308
7/30/26,Th,21,MCB,Moon Colony Bloodbath,Heat 2/2,C,HMW-P,Continuous,2,Seasons,"Feathers, Ryan",,425549.0,Moon Colony Bloodbath,587.0,7.64512
7/30/26,Th,21,RFG,Race for the Galaxy,Heat 1/4,B,HMW-P,Scheduled,1,Seasons,"Freeman, Eric",,28143.0,Race for the Galaxy,94.0,7.73614
7/30/26,Th,21,ING,Ingenious,Semifinal,B,HWO,Scheduled,1,Wintergreen,"DuBoff, Max",,9674.0,Ingenious,637.0,7.09432
7/30/26,Th,21,WAS,War At Sea,Semifinal,A,SwEl,Continuous,2,First Tracks Center,"Meconi, Vince",,1431.0,War at Sea,4611.0,6.575
7/30/26,Th,21,UPF,Up Front,Final,B,SwEl,Continuous,2,Fox Den,"Whitesell, Ken",,586.0,Up Front,1049.0,7.88205
7/30/26,Th,22,RFG,Race for the Galaxy,Heat 2/4,B,HMW-P,Scheduled,1,Seasons,"Freeman, Eric",,28143.0,Race for the Galaxy,94.0,7.73614
7/30/26,Th,22,ING,Ingenious,Final,B,HWO,Scheduled,1,Wintergreen,"DuBoff, Max",,9674.0,Ingenious,637.0,7.09432
7/30/26,Th,23,PGF,Pro Golf,Round 1/1,A,SE,Continuous,2,Grand Ballroom,"Monnin, Bruce",,5002.0,Pro Golf,22608.0,5.7207
7/30/26,Th,23,MCB,Moon Colony Bloodbath,Semifinal,C,HMW-P,Continuous,2,Seasons,"Feathers, Ryan",,425549.0,Moon Colony Bloodbath,587.0,7.64512
7/30/26,Th,23,VSD,Vegas Showdown,Final,B,HMW-P,Scheduled,2,Laurel,"Kaltman, Mike",,15364.0,Vegas Showdown,938.0,7.13386
